3431:40,45,378,409,698,1069,1119,2139,2162,2265
3432:8,17,58,93,302,616,654,8995,12223,12843
3450:17,94,165,1065,1382,1881,3250,3288,5363,13838
3453:17,3412,4940,6097,9265,9874,11741,17121,32748,45986
3475:17,633,703,2748,2829,3142,7990,8444,9106,9894
3478:8,15,101,289,508,554,901,1109,1550,2200
3479:17,61,278,354,470,726,892,1039,1044,1499
3480:17,45,101,289,554,901,1023,1126,1549,1804
3490:17,84,94,138,289,356,508,554,873,1382
3500:8,29,32,58,238,289,322,354,654,899
3514:32,45,96,302,354,931,1109,1499,1550,1804
3529:8,17,29,58,76,84,302,616,654,866
3546:8,17,29,58,76,84,302,650,654,866
3547:3,101,239,289,302,554,726,1804,2868,4174
3551:8,17,29,58,76,84,302,616,654,866
3557:17,135,1970,2582,3709,5550,7153,13194,14593,15623
3572:17,138,224,226,301,361,518,650,866,899
3579:17,29,76,239,749,901,1023,1126,1476,3234
3580:8,17,641,866,5742,6732,12586,13785,28513,28926
3593:17,29,97,116,224,495,692,1476,1578,3234
3599:17,215,1677,2370,3231,5904,10640,10778,12023,15442
3609:17,29,45,116,302,356,402,891,1476,3234
3610:17,94,138,402,431,508,873,1102,1832,2618
3613:8,17,29,58,76,84,302,616,654,866
3628:8,17,29,58,76,84,302,616,654,866
3656:17,29,32,65,96,891,1023,1109,1126,3234
3657:17,58,101,289,354,554,749,1102,1804,3234
3663:58,65,76,162,301,354,358,363,1102,1119
3674:58,84,101,138,289,301,302,518,861,1102
3684:40,45,378,409,698,1069,1119,2139,2162,2265
3685:17,176,1435,1551,1786,1790,3631,4005,8011,10039
3686:8,17,29,58,76,84,302,616,654,866
3692:3,17,84,101,239,289,302,554,1102,1804
3694:10,17,86,736,3017,3163,4497,5286,5514,7407
3701:3,58,61,101,239,302,554,813,1804,1822
3702:17,901,1776,3348,4171,5550,7153,10617,13918,41857
3717:17,29,84,94,356,508,861,899,1023,1102
3721:45,94,239,500,616,654,749,861,1382,3234
3728:17,179,834,1023,1126,3527,3841,4017,4187,7006
3735:29,32,76,101,138,262,289,361,861,873
3736:48,94,97,131,239,302,327,1119,1187,1382
3737:3,239,294,302,395,726,837,1001,1567,2868
3751:17,29,32,245,749,999,1109,1476,1550,3234
3752:17,254,380,449,521,1089,3162,3730,5553,7194
3800:29,58,61,302,322,542,654,861,899,1102
3811:17,1155,2021,3426,4218,5319,6880,7675,10180,13267
3820:3,17,30,76,495,749,891,1239,2200,3234
3840:3,116,239,495,654,726,1102,1476,1762,3234
3846:17,138,162,289,302,322,654,861,899,1102
3849:3,76,239,518,546,749,1476,1499,2618,3234
3850:3,29,97,239,495,654,749,1476,1762,3234
3857:239,302,901,1023,1102,1126,1762,2030,2868,3841
3859:17,58,70,239,289,302,508,554,616,1382
3862:17,48,65,96,402,496,899,944,1109,1187
3888:17,22,709,827,1205,1410,1468,1499,1555,4919
3911:17,215,1444,1550,2776,4173,4456,6541,7959,12023
3921:17,138,179,449,731,901,986,1126,3841,4187
3929:3,15,236,239,302,361,395,726,1164,2868
3930:17,29,48,76,354,654,899,1119,2200,3234
3934:94,224,226,262,301,669,787,873,947,1119
3947:3,239,302,431,901,931,1023,1126,1790,3841
3950:45,101,239,289,302,394,554,654,861,3234
3962:17,45,94,294,654,953,1239,1382,2030,3250
3974:17,4797,5319,7008,8694,12294,15627,17232,24825,51578
3975:17,29,96,138,302,394,650,1109,1535,3234
3988:17,94,986,1065,1382,1551,1790,3250,3288,5117
4001:8,17,29,58,76,84,302,616,654,866
4006:17,94,245,294,353,394,508,1382,2200,3250
4007:8,17,81,650,866,20507,34075,34358,35459,37179
4008:17,431,481,571,931,1339,2583,4107,7048,7806
4009:17,29,302,495,692,749,1119,1412,1476,3234
4028:17,122,1200,1782,2366,3014,6304,7228,8462,20881
4031:17,94,165,1065,1382,1881,3093,3250,3288,13838
4035:17,106,774,1827,2403,2696,2714,2816,3207,3506
4053:17,48,94,354,736,899,1119,1382,1550,2200
4064:101,114,239,289,302,554,654,861,1140,1239
4067:17,58,101,239,289,402,654,861,1462,2200
4068:17,1152,1521,2200,2429,3141,3274,3304,3531,20807
4069:101,239,289,394,554,650,861,899,1023,1102
4075:8,17,29,58,76,84,302,616,654,866
4076:17,138,224,226,301,361,518,650,866,899
4084:17,29,76,101,239,289,554,654,749,861
4091:17,29,94,302,354,358,394,508,654,1102
4098:17,76,289,302,322,654,1681,3563,4113,15228
4103:3,239,302,395,726,837,1091,1567,2361,2868
4104:3,179,239,302,395,726,1023,1086,2868,3841
4124:17,66,690,1239,1867,2103,5557,6599,7800,8733
4132:17,29,94,239,302,358,394,654,787,1382
4134:40,45,378,398,409,669,931,947,1187,2162
4138:17,70,94,138,394,891,901,1023,1119,1382
4140:301,2337,2869,8749,23843,25855,31890,34747,44704,89944
4149:8,17,29,58,76,84,302,616,654,866
4158:17,760,1400,2338,2626,2848,3177,3599,5287,7210
4164:17,29,302,356,358,873,901,931,1023,1119
4167:17,94,165,508,1065,1606,1881,3250,3288,12776
4171:17,2766,5112,11050,11755,13407,14595,24703,45200,52926
4177:17,48,302,394,486,736,873,899,931,1119
4179:17,76,239,302,508,568,901,1023,1382,2030
4184:45,76,101,239,289,554,749,1126,1550,3234
4190:17,591,1517,3728,4942,6708,7409,8566,8973,11526
4209:8,40,262,431,875,1069,1119,1276,2162,2703
4210:17,58,66,101,554,690,754,1239,1804,4174
4211:17,138,224,226,301,361,518,650,866,899
4213:84,94,138,162,289,302,354,654,861,1102
4223:8,17,29,58,76,84,302,616,654,866
4237:3,239,302,564,726,813,1089,1412,1762,1822
4242:17,32,58,76,101,289,302,901,1023,1109
4248:40,45,378,409,500,669,931,947,1187,2162
4249:17,93,168,2962,8995,9375,12223,12254,17112,27414
4265:3,17,239,302,726,837,1567,2361,2868,5025
4269:17,29,96,119,356,508,1109,1196,1382,3234
4273:3,179,239,302,361,449,1023,1126,1499,3841
4275:17,29,32,96,431,495,749,931,1476,3234
4277:17,29,58,162,236,289,518,554,654,1023
4281:17,32,239,285,302,322,861,901,1109,1462
4301:17,29,61,101,289,302,554,787,873,1119
4303:17,211,430,470,568,610,1578,3563,4008,4816
4304:8,65,101,239,302,554,861,899,1023,1119
4344:17,58,101,289,449,554,591,861,1511,1804
4353:17,179,787,834,901,1023,1126,3841,4187,7006
4357:17,103,431,873,888,1287,2200,2429,2583,3304
4365:17,168,388,801,2103,4792,7994,9417,12811,14593
4371:17,179,431,591,616,901,931,1126,2583,3841
4372:3,65,94,239,302,726,1382,1832,2618,3250
4399:17,76,94,138,358,518,787,899,1119,1382
4400:15,17,58,289,554,656,1023,1126,1344,2200
4407:29,58,76,101,483,554,749,891,1804,3234
4424:8,17,29,58,76,84,302,616,654,866
4426:70,81,224,226,262,301,669,787,873,1119
4436:17,29,238,245,302,901,1023,1126,3234,4268
4453:40,224,262,378,669,736,873,901,947,1410
4457:17,375,559,654,999,1057,1086,1200,4967,5553
4458:17,764,10323,16536,21548,21635,30735,31024,33174,35936
4466:17,76,84,101,239,289,554,861,899,1102
4469:17,29,32,289,301,354,394,554,650,654
4482:17,58,101,138,162,289,301,356,861,931
4507:3,239,302,322,395,726,1567,2868,5575,5998
4514:17,29,94,138,245,546,749,1382,1476,3234
4517:3,239,302,596,726,1102,1762,2868,3730,4542
4519:8,17,29,58,76,84,302,616,654,866
4522:89,301,311,1397,4671,7622,14268,19378,21479,26509
4530:6,17,58,96,101,289,591,861,1109,1804
4537:17,54,301,394,1001,1930,2166,2185,3429,3855
4543:17,61,546,1039,1164,1435,1551,1937,2139,3789
4562:17,94,165,1065,1382,1881,3250,3288,5567,13838
4578:17,29,101,225,289,554,861,931,1348,3234
4588:17,58,73,101,530,554,1804,3730,4174,5553
4618:17,94,119,508,1881,1965,3017,3233,3250,3288
4633:17,70,81,138,224,226,301,518,650,866
4637:17,3926,25990,35703,43154,66308,71787,79749,93635,100737
4640:29,32,76,94,239,301,508,861,1023,1382
4641:17,176,189,1435,1449,1551,3789,3915,4825,8011
4642:3,101,239,289,302,554,749,1102,1804,1822
4651:3,17,302,395,654,726,888,1558,2326,2868
4665:29,239,394,486,654,873,931,1462,1535,3234
4666:40,224,262,301,669,873,901,931,947,1410
4682:17,2600,3105,8574,9981,10048,11783,22920,41249,65714
4687:29,76,302,495,692,726,749,2868,3234,3730
4692:3,239,302,395,726,837,1511,1567,2868,5117
4696:8,17,29,58,76,84,302,616,654,866
4702:40,94,226,301,409,669,787,873,947,1119
4730:3,8,116,239,302,354,356,449,726,2868
4736:3,48,239,302,496,546,1119,1187,1535,1790
4745:17,84,94,101,289,302,394,554,866,1382
4749:17,94,354,357,496,508,1344,1499,1790,3250
4751:17,367,404,1600,3908,12332,14841,28935,29722,53108
4760:8,17,58,76,302,616,654,4425,5398,15337
4762:17,302,495,692,749,1476,1549,1578,3234,5575
4767:17,93,367,1600,4575,7482,8995,12223,12332,14841
4774:76,114,138,239,301,483,891,901,1023,3234
4779:17,29,94,273,302,356,378,654,1382,3234
4788:3,58,101,239,302,554,1102,1499,1762,1804
4789:8,17,29,58,76,84,302,616,654,866
4794:3,239,302,322,395,726,837,1180,1567,2868
4796:8,17,138,224,226,301,361,518,650,866
4797:32,65,402,866,873,899,901,931,1102,1109
4802:3,48,94,239,302,496,508,726,1119,1187
4816:17,114,3884,4210,4288,7231,8232,10491,10852,34065
4831:3,29,239,495,654,692,726,749,1476,3234
4834:17,58,138,302,508,518,873,899,1023,1119
4852:17,93,1558,3753,4963,5319,6303,7031,7736,12223
4863:17,30,84,94,97,138,449,483,1382,3250
4870:3,17,239,254,294,302,616,861,2868,3704
4875:3,29,45,76,239,654,749,1462,1476,3234
4889:45,48,239,302,358,654,901,1023,1102,1187
4894:17,431,481,546,873,931,1155,2583,4880,7048
4898:8,17,29,58,76,84,302,616,654,866
4910:3,29,239,302,495,654,692,726,749,1476
4919:17,22,162,194,813,1190,1499,1822,2168,2233
4926:3,96,239,302,395,726,787,1109,2868,5117
4934:8,17,138,224,226,301,518,650,866,1352
4935:17,76,106,302,616,654,1133,14779,14969,30461
4944:17,431,481,571,873,931,1339,2583,4107,7048
4946:17,410,1218,4012,4249,5395,6439,6527,8166,9160
4949:17,508,6346,12465,14809,15403,20330,26179,29991,32681
4951:17,497,1205,1410,3348,3618,3977,4991,5150,5550
4956:17,29,357,495,692,749,1164,1476,3234,4919
4961:17,5111,5812,6916,10230,10232,10997,15772,17403,30143
4984:70,81,94,226,262,301,669,787,873,1119
4986:17,29,94,101,138,289,508,554,2618,3234
4991:8,17,29,58,76,84,302,616,654,866
4992:17,167,204,1009,1140,1277,1348,1614,5517,10012
4998:3,17,302,591,726,861,1549,1550,1578,2937
5001:17,48,294,899,1119,1187,1550,3323,3730,4542
5002:8,17,29,58,76,84,302,616,654,866
5006:17,596,1231,2194,2379,3484,4423,5991,7243,7841
5007:17,116,754,1003,1340,1405,3184,4487,4793,5117
5011:17,138,224,226,301,361,518,650,866,899
5015:8,17,29,58,76,84,302,616,654,866
5018:3,29,239,495,654,692,726,749,1476,3234
5031:3,239,302,395,591,726,837,861,1567,2868
5039:94,224,226,262,301,669,787,873,947,1119
5040:17,58,65,94,101,289,301,554,1023,1382
5047:17,32,96,209,543,855,1109,3680,4958,9691
5048:17,493,578,813,1822,2428,2988,6491,7059,18239
5079:15,58,76,101,239,285,289,356,616,3234
5086:17,32,179,500,546,1023,1109,1126,3841,4187
5088:17,58,73,101,289,493,500,554,813,4174
5089:8,17,29,58,76,84,302,616,654,866
5090:17,29,302,367,495,692,749,1476,3234,4025
5097:17,176,302,1066,1449,1551,1790,3789,6455,8011
5107:17,45,131,431,873,1471,2338,2583,2626,4542
5108:8,17,29,58,76,84,302,616,654,866
5119:3,86,239,302,395,642,726,2868,3017,5998
5120:17,201,866,3001,4932,7194,14528,16956,17934,31915
5129:17,497,827,1410,1888,3599,3618,3977,4991,7711
5147:29,58,101,239,289,554,654,861,1804,3234
5148:8,17,29,58,76,84,302,616,654,866
5176:17,94,101,508,554,875,1382,1804,3250,4174
5180:8,17,29,58,76,84,302,616,654,866
5188:17,1256,3107,3864,3915,4485,4966,5827,6266,8514
5202:8,17,29,58,76,84,302,616,654,866
5207:17,123,1744,2372,5525,7630,8034,10851,19353,69591
5208:17,76,101,289,483,554,861,891,2618,3234
5214:17,1101,5905,6175,8591,14894,14960,26895,55850,59679
5217:17,32,96,209,543,776,855,3632,3680,7672
5247:17,58,364,730,1535,2776,3292,4326,4328,4499
5271:17,1218,1525,6263,13178,29626,32768,39703,52329,72508
5276:8,17,29,58,76,84,302,616,654,866
5279:17,22,254,449,546,591,1499,2168,3730,4542
5288:3,65,119,239,302,395,726,1567,2868,3233
5294:17,32,94,96,245,356,431,508,873,4268
5299:3,239,483,495,654,749,891,1140,1476,3234
5300:17,114,179,285,749,787,901,947,1126,1471
5306:8,17,29,58,76,84,302,616,654,866
5307:8,17,29,58,76,84,302,616,654,866
5309:17,48,138,179,496,508,1023,1050,1126,1382
5323:8,17,29,58,76,84,302,616,654,866
5325:224,226,262,301,669,787,873,1119,71174,99721
5329:17,472,496,594,812,1119,3046,4420,7021,19871
5335:3,239,302,395,726,837,1102,1567,1762,2868
5358:17,65,431,481,571,873,889,931,6793,7048
5361:3,15,17,29,302,449,518,726,1476,3730
5364:17,66,94,508,690,1065,1239,1382,3250,3288
5378:94,162,289,302,354,394,508,554,899,1119
5385:3,8,76,97,239,496,749,1476,1499,3234
5387:17,76,101,238,289,554,650,861,873,931
5397:29,76,101,239,289,554,749,1550,2618,3234
5398:17,182,1444,1681,3588,7917,10640,12023,22686,24981
5403:3,29,239,394,654,891,1140,1476,2200,3234
5425:17,32,73,294,394,449,554,1109,1804,4174
5433:3,29,101,239,495,518,654,749,1476,3234
5434:17,654,2366,2379,2734,3014,3028,3162,3730,7228
5435:17,29,495,749,999,1086,1102,1476,1762,3234
5436:3,29,116,239,302,546,654,1102,1476,3234
5438:3,114,138,239,302,356,394,901,1023,1102
5449:17,2157,2479,3137,6732,10071,13785,18205,28513,40537
5455:17,48,61,94,358,378,508,861,1119,1382
5456:17,211,296,364,1100,1626,4299,8058,13684,22424
5458:17,497,827,1205,3977,4421,4991,5676,10536,31492
5462:48,65,94,239,302,508,899,901,1187,2200
5472:17,2157,3498,3972,6227,10071,12116,13052,16286,44020
5474:32,58,76,94,101,162,302,508,554,1196
5477:17,2068,5184,5545,11780,15422,20889,37419,44433,57940
5478:17,497,827,1205,1410,3618,4991,5676,30976,42713
5479:17,1086,1152,1287,2200,2429,3005,3304,7312,8115
5480:58,76,84,239,245,289,554,901,1023,3234
5499:17,381,1200,1468,1555,1749,2366,3307,6836,10071
5500:40,224,262,669,873,901,931,947,1410,2162
5502:8,17,29,58,76,84,302,616,654,866
5512:17,29,58,101,289,302,358,554,616,654
5527:3,239,294,302,726,901,1023,1126,2868,3841
5529:8,17,29,58,76,84,302,616,654,866
5530:17,354,483,861,901,1023,1089,1126,1140,1499
5535:17,94,179,901,1023,1126,1382,1410,3250,3841
5536:17,226,3409,9091,13178,16495,17607,21303,35510,72508
5542:17,30,119,131,431,891,1287,1362,1405,2200
5551:239,302,361,616,654,861,1023,1126,1239,3234
5562:17,508,944,1065,1180,1382,3250,3288,3730,5553
5580:29,32,70,239,302,508,654,1344,1382,3234
5584:40,224,262,301,669,873,901,931,947,1410
5601:17,45,58,101,289,302,546,554,2200,3234
5611:3,32,94,96,239,302,726,1382,1578,3250
5632:17,94,162,239,302,394,654,1382,1535,3234
5640:17,138,224,226,301,361,518,650,866,899
5644:370,669,810,1957,6192,7407,10180,13901,14328,26639
5645:17,1483,2743,6567,9106,11762,17850,22723,23724,25737
5656:48,94,239,302,787,899,1102,1109,1119,1382
5666:8,17,58,76,236,302,616,654,866,14750
5683:17,22,278,574,1044,1499,2153,2233,3599,14754
5691:8,17,29,58,76,84,302,616,654,866
5696:17,508,999,1065,1382,1881,2292,3250,3288,5117
5702:76,97,101,162,239,289,394,554,901,1023
5707:17,497,1410,3172,3618,3977,4275,6243,7548,9846
5717:17,246,311,709,1897,2024,5145,5996,7622,8457
5718:17,22,48,254,472,496,1119,1187,1499,7194
5721:17,6582,6929,7667,10004,11194,17692,29680,54939,57866
5722:17,179,294,394,591,875,999,1023,1126,1550
5741:3,76,239,546,749,901,1126,1476,1499,3234
5765:17,431,481,511,591,861,873,1424,1957,2583
5766:17,138,224,226,301,361,518,650,866,899
5780:17,32,94,301,302,327,354,363,861,1382
5784:17,48,58,101,289,354,554,899,1119,1462
5788:17,138,224,226,301,361,518,650,866,899
5798:17,48,472,493,496,803,813,899,1187,1822
5803:29,65,76,101,138,289,554,861,1102,1382
5817:17,32,58,101,273,289,554,901,1023,1119
5822:17,6384,6907,11426,16553,19442,29753,31501,42126,49303
5834:17,211,294,394,1217,1930,2185,2937,3429,6353
5858:17,29,32,302,749,901,1109,1126,1476,3234
5863:17,179,311,834,901,1023,1126,3841,4187,7006
5864:17,29,101,289,302,508,554,654,866,873
5865:8,17,58,76,302,616,654,4906,7312,108882
5866:17,1346,1388,1555,3184,3599,6094,11899,15255,25230
5876:17,185,2200,4856,12827,16514,21433,23162,24738,47257
5884:17,58,101,138,162,289,554,654,901,1023
5890:17,302,495,692,749,1476,2944,3234,3757,4025
5891:8,17,29,58,76,84,302,616,654,866
5892:40,94,226,301,669,787,873,931,947,1119
5894:17,505,749,1937,9524,12489,22887,39597,52705,58033
5896:40,45,168,301,353,429,719,947,1069,2162
5904:40,45,378,409,698,1069,1119,2139,2162,2265
5905:17,88,4753,5347,9581,11677,24711,30002,39947,61772
5922:3,239,302,591,726,861,1102,1499,1762,2868
5923:17,94,508,591,616,1065,1196,1424,3250,3288
5943:17,29,32,96,302,495,692,749,1089,1476
5947:8,17,29,58,76,84,302,616,654,866
5956:58,101,138,162,289,302,361,554,650,899
5964:17,29,58,101,162,289,302,356,483,1535
5978:17,138,224,226,301,361,518,650,866,899
5990:3,17,239,302,395,726,837,1567,2868,2944
5994:40,45,168,301,353,429,719,947,1069,2162
6001:17,398,719,2103,2370,2833,4792,7994,8252,10778
6002:17,86,356,3017,3163,4497,5514,5929,11406,16210
6013:8,17,29,58,76,84,302,616,654,866
6018:17,508,1065,1181,1382,1881,2338,2626,3250,3288
6020:17,138,224,226,301,361,518,650,866,899
6027:3,6,239,245,302,356,554,656,726,2868
6031:8,17,29,58,76,84,302,616,654,866
6062:17,646,6732,13785,18632,19235,28513,31773,44474,51043
6067:15,17,48,901,1089,1119,1126,1187,1558,2618
6073:17,29,294,495,692,749,813,1476,3234,3730
6076:17,65,470,591,1424,1509,1693,4816,6793,15583
6078:17,5522,7397,10842,15921,17185,17567,18139,18877,24608
6083:17,1009,1181,1752,1965,2338,2548,2597,2626,6292
6093:29,48,239,496,654,749,1119,1187,1499,3234
6109:17,1359,3241,3652,6243,8404,9846,15921,22733,29891
6110:17,138,224,226,301,361,518,650,866,899
6118:3,29,162,239,431,654,749,1140,1476,3234
6128:76,101,239,289,554,749,861,1476,1804,3234
6135:17,5184,11780,15422,20889,31195,31709,44433,46147,57940
6137:58,239,289,302,356,361,394,861,891,1023
6139:17,646,1102,1762,2570,3795,4249,5421,11208,11888
6140:17,106,1152,1287,1521,1550,2200,2816,3304,4173
6145:8,17,29,58,76,84,302,616,654,866
6146:8,17,29,58,76,84,302,616,654,866
6155:32,65,94,138,302,394,654,899,1119,1382
6161:17,32,96,375,394,1001,1109,2185,3429,4967
6162:17,73,289,483,554,1804,2172,2626,4174,4181
6164:17,835,986,6227,6231,6862,7573,12463,28464,28926
6179:17,603,3145,3150,3741,6264,6756,7268,10981,18920
6186:17,94,101,162,402,508,554,1109,1140,1382
6192:6,17,32,94,96,138,508,901,1126,2618
6202:17,559,2115,3141,4697,4907,4967,9916,10256,12223
6205:17,93,254,546,4068,4932,7194,8995,12223,32275
6207:3,239,302,395,726,837,1567,2361,2868,5025
6210:17,32,48,61,119,138,301,861,1102,1119
6219:8,17,138,224,226,301,361,518,650,866
6228:3,58,97,239,302,554,591,999,1164,1804
6270:17,179,301,429,901,1023,1126,1790,3841,4268
6271:3,239,285,294,394,495,654,749,2200,3234
6274:17,138,224,226,301,361,518,650,866,899
6283:3,162,194,239,294,302,394,726,4268,4542
6290:17,221,3191,5157,7437,7682,11941,15912,41067,62001
6292:8,17,58,76,302,616,654,866,1436,26981
6298:17,65,294,394,1001,1152,2200,2429,3304,3429
6301:17,76,101,289,554,749,901,1023,1126,2618
6312:8,17,29,58,76,84,302,616,654,866
6331:17,1555,3864,3915,4966,5860,6254,6732,8514,10071
6336:17,48,94,356,901,931,1023,1119,1187,1382
6338:45,138,239,302,394,398,901,1023,1102,1126
6345:58,239,245,289,302,483,518,554,616,899
6351:8,17,29,58,76,84,302,616,654,866
6357:29,239,301,616,654,899,1102,1109,1119,1550
6371:17,29,32,96,97,749,1109,1476,3234,4268
6391:8,17,29,58,76,84,302,616,654,866
6392:17,367,636,1164,1400,2008,2956,3976,4021,4880
6395:17,378,913,3864,3915,4485,5827,6266,8514,9368
6404:17,2460,2833,5894,9783,14352,15949,34397,34589,37594
6407:48,138,239,302,394,431,873,899,1119,1187
6413:17,44,650,866,10741,20235,38736,48188,54962,72447
6420:17,1902,2155,2582,7225,8066,11467,13312,14593,16188
6450:29,58,119,239,289,518,650,654,1102,3234
6457:8,17,29,58,76,84,302,616,654,866
6469:17,179,521,834,1023,1126,3527,3841,4187,7006
6475:17,29,101,289,302,394,554,780,891,3234
6520:17,61,70,162,179,354,1126,1140,1499,2139
6536:8,17,29,58,76,84,302,616,654,866
6543:17,29,45,294,495,692,749,1462,1476,3234
6555:58,94,239,554,654,901,1023,1126,1382,3234
6565:17,84,273,302,654,736,1102,1832,3234,4414
6568:17,465,1077,1965,6754,9559,10230,11153,21249,22232
6569:40,378,736,875,1069,1539,2162,2275,2703,3704
6587:17,483,490,591,861,1424,1822,2172,4374,5542
6593:17,29,32,76,239,901,1023,1109,2200,3234
6594:17,48,472,496,594,1119,1155,1187,1913,7806
6597:17,388,1302,1550,1839,2528,2876,4093,4173,12811
6600:17,70,81,138,224,226,301,518,650,866
6601:17,138,224,226,301,361,518,650,866,899
6602:17,138,224,226,301,361,518,650,866,899
6603:40,45,168,301,353,429,719,947,1069,2162
6641:17,58,97,101,114,182,289,1382,1790,1804
6642:3,29,58,101,239,289,302,518,1578,1804
6655:17,546,788,1876,1995,4068,5610,7573,7806,11887
6658:8,17,58,76,302,616,654,866,1591,18580
6671:17,138,224,226,301,361,518,650,866,899
6676:17,534,546,1091,1591,2447,3829,4068,4126,11861
6682:15,76,84,239,749,1023,1126,1476,1499,3234
6694:8,17,138,224,226,301,361,518,650,866
6698:8,40,45,168,262,301,947,1119,1276,2162
6723:17,135,877,1124,2153,2582,3864,3915,9783,14754
6724:8,17,29,58,76,84,302,616,654,866
6725:17,288,302,495,692,749,1476,3234,4025,16288
6728:32,58,96,101,239,289,302,364,999,1109
